polity_id,macro_period,dynasty_name,polity_name,polity_aliases,polity_display_name,polity_name_disambiguation,polity_name_review_status,polity_name_risk_flags,polity_type,polity_start_year,polity_start_label,polity_end_year,polity_end_label,polity_date_raw,polity_date_precision,historical_geography_raw,modern_admin_units_raw,capital_historical,capital_modern,ruling_family_or_clan,ethnicity_or_group,founder,last_ruler,destroyed_by_or_successor,polity_source_titles,polity_source_urls,polity_source_raw,confidence_score,confidence_note,calendar_system_note,v02_row_count,v02_actual_min_year,v02_actual_max_year,v02_actual_years,merged_from_v02_contexts
polity_ind_0042,早期中世纪,Sena dynasty,犀那王朝,Sena dynasty,犀那王朝,,verified,,regional_kingdom,1070,1070年,1230,1230年,1070年-1230年,year,Bengal,IN-WB|BD,Nabadwip,Nabadwip,Sena,,Hemanta Sena,,Delhi/Bengal Sultanate,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,66,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0043,南印度中世纪,Imperial Chola,朱罗帝国,Imperial Chola,朱罗帝国,,verified,,imperial_state,850,850年,1279,1279年,850年-1279年,year,"Tamil region, Sri Lanka influence and maritime Southeast Asian connections",IN-TN|LK,Thanjavur,Thanjavur,Chola,,Vijayalaya,Rajendra III,Pandya and regional powers,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: Chola dynasty,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/topic/Chola-dynasty,,78,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0044,南印度中世纪,Hoysala Empire,曷萨拉王朝,Hoysala Empire,曷萨拉王朝,,verified,,regional_kingdom,1026,1026年,1343,1343年,1026年-1343年,year,Karnataka and southern Deccan,IN-KA,Dorasamudra,Dorasamudra,Hoysala,,,,Vijayanagara,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0045,南印度中世纪,Kakatiya dynasty,卡卡提亚王朝,Kakatiya dynasty,卡卡提亚王朝,,verified,,regional_kingdom,1083,1083年,1323,1323年,1083年-1323年,year,Telangana and Andhra region,IN-TG|IN-AP,Warangal,Warangal,Kakatiya,,,Prataparudra,Delhi Sultanate,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0046,南印度中世纪,Seuna/Yadava of Devagiri,提婆耆厘 यादव/雅达瓦王朝,Seuna/Yadava of Devagiri,提婆耆厘 यादव/雅达瓦王朝,,verified,,regional_kingdom,1187,1187年,1317,1317年,1187年-1317年,year,Northern Deccan,IN-MH,Devagiri,Devagiri,Seuna/Yadava,,,,Delhi Sultanate,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,66,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0047,德里苏丹国时期,Delhi Sultanate,德里苏丹国,Delhi Sultanate,德里苏丹国,,verified,,sultanate,1206,1206年,1526,1526年,1206年-1526年,year,North India with varying subcontinental influence,IN-DL|IN-UP|IN-HR|IN-BR|IN-MP|IN-RJ|IN-PB,Delhi,Delhi,Mamluk|Khalji|Tughlaq|Sayyid|Lodi,,Qutb ud-Din Aibak,Ibrahim Lodi,Mughal Empire,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II|Encyclopaedia Britannica: Delhi Sultanate",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf|https://www.britannica.com/place/Delhi-sultanate,,82,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0048,南印度中世纪,Vijayanagara Empire,毗奢耶那伽罗帝国,Vijayanagara Empire,毗奢耶那伽罗帝国,,verified,,imperial_state,1336,1336年,1646,1646年,1336年-1646年,year,Southern India and Deccan,IN-KA|IN-AP|IN-TN|IN-TG,Hampi,Hampi,Sangama|Saluva|Tuluva|Aravidu,,Harihara I,Sriranga III,Deccan successor states,Digital South Asia Library: A Historical Atlas of South Asia|UNESCO World Heritage Centre: Group of Monuments at Hampi|Encyclopaedia Britannica: Vijayanagar,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://whc.unesco.org/en/list/241|https://www.britannica.com/place/Vijayanagar-empire,,80,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0049,德干苏丹国时期,Bahmani Sultanate,巴赫曼尼苏丹国,Bahmani Sultanate,巴赫曼尼苏丹国,,verified,,sultanate,1347,1347年,1527,1527年,1347年-1527年,year,Deccan plateau,IN-KA|IN-MH|IN-TG,Gulbarga,Gulbarga,Bahmani,,Ala-ud-Din Bahman Shah,Kalimullah,Deccan Sultanates,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II|Encyclopaedia Britannica: India",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf|https://www.britannica.com/place/India,,72,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0050,区域苏丹国时期,Bengal Sultanate,孟加拉苏丹国,Bengal Sultanate,孟加拉苏丹国,,verified,,sultanate,1352,1352年,1576,1576年,1352年-1576年,year,Bengal delta and eastern India,BD|IN-WB,Pandua,Pandua,Ilyas Shahi and others,,Shamsuddin Ilyas Shah,,Mughal Bengal,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,70,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0051,区域苏丹国时期,Gujarat Sultanate,古吉拉特苏丹国,Gujarat Sultanate,古吉拉特苏丹国,,verified,,sultanate,1407,1407年,1573,1573年,1407年-1573年,year,Gujarat,IN-GJ,Ahmedabad,Ahmedabad,Muzaffarid,,Zafar Khan Muzaffar,,Mughal Empire,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,70,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0052,区域苏丹国时期,Malwa Sultanate,摩腊婆苏丹国,Malwa Sultanate,摩腊婆苏丹国,,verified,,sultanate,1392,1392年,1562,1562年,1392年-1562年,year,Malwa plateau,IN-MP,Mandu,Mandu,Ghurid/Khalji of Malwa,,,,Mughal Empire,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,66,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0053,区域苏丹国时期,Jaunpur Sultanate,章普尔苏丹国,Jaunpur Sultanate,章普尔苏丹国,,verified,,sultanate,1394,1394年,1479,1479年,1394年-1479年,year,Eastern Ganga plain,IN-UP,Jaunpur,Jaunpur,Sharqi,,Malik Sarwar,,Lodi/Delhi,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,66,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0054,德干苏丹国时期,Ahmadnagar Sultanate,艾哈迈德讷格尔苏丹国,Ahmadnagar Sultanate,艾哈迈德讷格尔苏丹国,,verified,,sultanate,1490,1490年,1636,1636年,1490年-1636年,year,Western Deccan,IN-MH,Ahmadnagar,Ahmadnagar,Nizam Shahi,,Malik Ahmad Nizam Shah I,,Mughal Empire,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,68,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0055,德干苏丹国时期,Bijapur Sultanate,比贾布尔苏丹国,Bijapur Sultanate,比贾布尔苏丹国,,verified,,sultanate,1490,1490年,1686,1686年,1490年-1686年,year,Western Deccan,IN-KA|IN-MH,Bijapur,Bijapur,Adil Shahi,,Yusuf Adil Shah,Sikandar Adil Shah,Mughal Empire,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,68,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0056,德干苏丹国时期,Golconda Sultanate,戈尔康达苏丹国,Golconda Sultanate,戈尔康达苏丹国,,verified,,sultanate,1518,1518年,1687,1687年,1518年-1687年,year,Telangana and Andhra,IN-TG|IN-AP,Golconda,Golconda,Qutb Shahi,,Quli Qutb Mulk,Abul Hasan Qutb Shah,Mughal Empire,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,68,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0057,莫卧儿时期,Mughal Empire,莫卧儿帝国,Mughal Empire,莫卧儿帝国,,verified,,imperial_state,1526,1526年,1857,1857年,1526年-1857年,year,Northern India and much of the subcontinent at maximum extent,India|Pakistan|Bangladesh|Afghanistan parts,Agra,Agra,Timurid/Mughal,,Babur,Bahadur Shah II,British Crown rule,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II|Encyclopaedia Britannica: Mughal dynasty",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf|https://www.britannica.com/topic/Mughal-dynasty,,84,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0058,莫卧儿间断期,Sur Empire,苏尔帝国,Sur Empire,苏尔帝国,,verified,,imperial_state,1540,1540年,1556,1556年,1540年-1556年,year,North India,IN-UP|IN-BR|IN-DL|PK-PB,Delhi,Delhi,Sur,,Sher Shah Suri,Adil Shah Suri,Mughal restoration,"Digital South Asia Library: A Historical Atlas of South Asia|NCERT Themes in Indian History, Part II",https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,74,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0059,早期近代印度,Maratha Empire/Confederacy,马拉塔联盟/帝国,Maratha Empire/Confederacy,马拉塔联盟/帝国,,verified,,confederacy,1674,1674年,1818,1818年,1674年-1818年,year,Western and central India with wider subcontinental influence,IN-MH|IN-MP|IN-GJ|IN-KA|IN-TN|IN-UP,Pune,Pune,Bhonsle|Peshwa and allied houses,,Shivaji,Peshwa Baji Rao II,British East India Company,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: Maratha confederacy,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/topic/Maratha-confederacy,,80,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0060,早期近代印度,Sikh Empire,锡克帝国,Sikh Empire,锡克帝国,,verified,,regional_empire,1799,1799年,1849,1849年,1799年-1849年,year,Punjab and northwestern frontier,IN-PB|PK-PB|PK-KP|Jammu and Kashmir,Lahore,Lahore,Sukerchakia,,Ranjit Singh,Duleep Singh,British East India Company,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: Sikh Wars,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/event/Sikh-Wars,,78,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0061,早期近代印度,Kingdom of Mysore,迈索尔王国,Kingdom of Mysore,迈索尔王国,,verified,,regional_kingdom,1399,1399年,1947,1947年,1399年-1947年,year,Southern Karnataka and adjoining regions,IN-KA,Mysore,Mysore,Wodeyar|Hyder Ali-Tipu interlude,,Yaduraya,Jayachamaraja Wadiyar,Dominion of India,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: Mysore Wars|Encyclopaedia Britannica: Princely state,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/event/Mysore-Wars|https://www.britannica.com/topic/princely-state-colonial-India,,76,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0062,殖民时期,East India Company rule in India,英国东印度公司在印度的统治层,East India Company rule in India,英国东印度公司在印度的统治层,,verified,,colonial_company_rule,1757,1757年,1858,1858年,1757年-1858年,year,Company-controlled territories and presidencies,India|Pakistan|Bangladesh|Myanmar parts,Kolkata,Kolkata,British East India Company,,,,British Crown rule,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: East India Company,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/topic/East-India-Company,,80,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0063,殖民时期,British Raj,英属印度,British Raj,英属印度,,verified,,colonial_crown_rule,1858,1858年,1947,1947年,1858年-1947年,year,British India provinces and paramountcy over princely states,India|Pakistan|Bangladesh|Myanmar before 1937,Kolkata,Kolkata,British Crown,,Queen Victoria,George VI,Dominion of India and Dominion of Pakistan,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: British Raj|The Indian Independence Act 1947,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/event/British-raj|https://www.legislation.gov.uk/ukpga/1947/30/pdfs/ukpga_19470030_en.pdf,,84,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0064,殖民时期,Portuguese India,葡属印度,Portuguese India,葡属印度,,verified,,colonial_enclave,1510,1510年,1961,1961年,1510年-1961年,year,"Goa, Daman, Diu and related enclaves",IN-GA|IN-DD|IN-DN,Goa,Goa,Portuguese Crown/Estado da India,,,,Republic of India,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: Goa,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/Goa-state-India,,78,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0065,殖民时期,French India,法属印度,French India,法属印度,,verified,,colonial_enclave,1674,1674年,1954,1954年,1674年-1954年,year,Pondicherry and scattered French settlements,IN-PY|IN-WB|IN-AP|IN-KL,Puducherry,Puducherry,French Crown/Republic,,,,Republic of India,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,74,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0066,殖民时期,Jammu and Kashmir princely state,查谟和克什米尔土邦,Jammu and Kashmir princely state,查谟和克什米尔土邦,,verified,,princely_state,1846,1846年,1947,1947年,1846年-1947年,year,Western Himalaya princely state,India/Pakistan/China disputed Himalayan region,Srinagar,Srinagar,Dogra,,Gulab Singh,Hari Singh,accession dispute and first Indo-Pakistani war,Encyclopaedia Britannica: Kashmir region|The Indian Independence Act 1947|Encyclopaedia Britannica: Princely state,https://www.britannica.com/place/Kashmir-region-Indian-subcontinent|https://www.legislation.gov.uk/ukpga/1947/30/pdfs/ukpga_19470030_en.pdf|https://www.britannica.com/topic/princely-state-colonial-India,,76,,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
